ID,file,start.in.file,end.in.file,bottom.freq,top.freq,label
2860,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,861.69570617845,861.913233985685,399.412291757013,2680.29540753535,104_860
2861,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,862.259095770659,862.458346353706,316.771599156349,2415.84519121323,104_860
2862,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,862.767986767365,863.007849136693,101.905798394621,2729.87982309575,104_860
2863,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,863.290019392625,863.483323460577,184.546490995286,2581.12657641455,104_860
2864,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,865.298069795734,865.4572112433,564.693676958342,2548.07029937429,104_865
2865,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,866.478049405347,866.587785645866,515.109261397944,2349.73263713269,104_865
2866,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,866.981085710283,867.159126802822,448.996707317412,2630.71099197495,104_865
2867,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,867.527264630232,867.712928603081,548.165538438209,2498.48588381389,104_865
2868,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,868.027538841423,868.181997767537,597.749953998608,2829.04865421655,104_865
2869,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,868.546127061938,868.750292149978,399.412291757013,2647.23913049509,104_865
2870,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,869.708074354065,869.864109008503,415.940430277146,2531.54216085416,104_865
2871,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,870.346768400516,870.589622892351,482.052984357678,2564.59843789442,104_870
2872,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,873.526782044856,873.61489669206,812.615754760335,2399.31705269309,104_870
2873,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,874.8444107497,874.941874165809,928.312724401265,2333.20449861256,104_870
2874,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,875.222808886005,875.442019455933,713.446923639538,2564.59843789442,104_875
2875,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,875.767587480622,875.931696499914,647.334369559006,2597.65471493469,104_875
2876,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,876.668281447964,876.836957806607,796.087616240203,2597.65471493469,104_875
2877,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,883.897619161287,884.031267969194,696.918785119405,2531.54216085416,104_880
2878,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,884.423061206945,884.639214426914,597.749953998608,2465.42960677362,104_880
2879,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,898.422821923761,898.496063100306,763.031339199937,2118.33869785083,104_895
2880,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,898.8851568507,899.072837365596,614.278092518741,2382.78891417296,104_895
2881,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,900.30355019087,900.566977111843,581.221815478475,2878.63306977695,104_900
2882,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,900.85524941729,901.096286526684,630.806231038874,2795.99237717628,104_900
2883,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,914.606946980075,914.873759017274,630.806231038874,2630.71099197495,104_910
2884,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,915.233482025033,915.449857094682,663.862508079139,2415.84519121323,104_915
2885,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,915.838333499759,916.009452447814,614.278092518741,2167.92311341123,104_915
2886,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,916.383126413154,916.582801105815,415.940430277146,2217.50752897163,104_915
2887,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,923.386859297611,923.554441431602,696.918785119405,2101.8105593307,104_920
2888,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,923.854742390841,924.001212937869,746.503200679804,2548.07029937429,104_920
2889,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,924.718683050175,924.911121774325,647.334369559006,2762.93610013602,104_920
2890,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,925.20641360699,925.35830587059,796.087616240203,2663.76726901522,104_925
2891,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,925.599919715079,925.829872654228,663.862508079139,2779.46423865615,104_925
2892,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,941.427322826313,941.570825096978,581.221815478475,2415.84519121323,104_940
2893,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,942.583386254677,942.723121643844,366.356014716747,2498.48588381389,104_940
2894,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2531.08620266722,2531.30986408224,217.602768035552,2085.28242081057,104_2530
2895,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2531.66198003394,2531.86852239101,217.602768035552,2200.9793904515,104_2530
2896,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2532.23725516788,2532.43585211286,250.659045075817,2184.45125193136,104_2530
2897,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2532.82832102842,2533.03902509751,250.659045075817,2101.8105593307,104_2530
2898,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2536.32251758855,2536.52450301624,134.962075434887,2151.3949748911,104_2535
2899,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2543.44621857591,2543.69301457539,548.165538438209,2779.46423865615,104_2540
2900,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2545.26313394778,2545.44819126991,597.749953998608,2548.07029937429,104_2545
2901,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2545.9791995735,2546.17791551066,647.334369559006,2597.65471493469,104_2545
2902,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2546.58790739968,2546.79469053279,597.749953998608,2564.59843789442,104_2545
2903,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2547.36112189444,2547.54062101448,680.390646599272,2531.54216085416,104_2545
2904,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2554.27425060109,2554.45277596892,581.221815478475,2614.18285345482,104_2550
2905,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2592.32878184912,2592.50730721695,300.243460636216,2002.6417282099,104_2590
2906,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2592.79939202427,2593.06379223091,250.659045075817,2548.07029937429,104_2590
2907,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2593.34377648489,2593.60182736122,267.18718359595,2647.23913049509,104_2590
2908,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2593.90683462239,2594.18095497547,300.243460636216,2614.18285345482,104_2590
2909,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2594.39334724787,2594.65788771729,300.243460636216,2581.12657641455,104_2590
2910,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2594.88544326286,2595.10484685212,597.749953998608,2812.52051569641,104_2590
2911,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2595.40221533598,2595.63940358328,630.806231038874,2829.04865421655,104_2595
2912,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2595.9005490813,2596.20121089524,630.806231038874,2713.35168457562,104_2595
2913,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2596.43485238077,2596.71969413767,597.749953998608,2696.82354605548,104_2595
2914,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2597.01904891684,2597.23017379275,763.031339199937,2448.90146825349,104_2595
2915,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2597.54579704761,2597.75066617205,630.806231038874,2597.65471493469,104_2595
2916,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2599.79844040881,2599.93512524979,151.49021395502,2151.3949748911,104_2595
2917,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2600.30487417139,2600.52298172771,597.749953998608,2250.5638060119,104_2600
2918,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,2600.94383351997,2601.09103796738,482.052984357678,2333.20449861256,104_2600
2919,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,4164.88981137312,4164.97734678789,498.58112287781,2399.31705269309,104_4165
2920,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1026.wav,4165.42979886203,4165.61631094817,713.446923639538,2498.48588381389,104_4165
2921,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,11061.511459506,11061.8362399973,515.109261397944,2713.35168457562,105_11060
2922,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,11062.4677919199,11062.760625821,515.109261397944,2614.18285345482,105_11060
2923,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,11069.2642932131,11069.6282734886,630.806231038874,2597.65471493469,105_11065
2924,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13101.6994677883,13101.9550558541,647.334369559006,2614.18285345482,105_13100
2925,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13102.5265680568,13102.5997672657,597.749953998608,2052.2261437703,105_13100
2926,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13122.6294243689,13122.957513688,498.58112287781,2498.48588381389,105_13120
2927,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13123.149550492,13123.4539468845,548.165538438209,2481.95774529376,105_13120
2928,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13260.354607499,13260.6518690794,548.165538438209,2333.20449861256,105_13260
2929,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13260.837698094,13261.1455136531,482.052984357678,2515.01402233402,105_13260
2930,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13261.4603488947,13261.7731324651,498.58112287781,2713.35168457562,105_13260
2931,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13410.8439398365,13411.1573714665,746.503200679804,2283.62008305216,105_13410
2932,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13411.3037776037,13411.6061841158,779.55947772007,2366.26077565283,105_13410
2933,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13411.7967783384,13412.1071151632,729.975062159671,2200.9793904515,105_13410
2934,/media/msi/TOSHIBA EXT/2019/Audios/BA/Amarilla/1027.wav,13412.3175867513,13412.6401583711,647.334369559006,2267.09194453203,105_13410
2935,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1120.17995504249,1120.58599509738,448.996707317412,2548.07029937429,108_1120
2936,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1139.91298961942,1140.21386117921,349.827876196615,2382.78891417296,108_1140
2937,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1141.75568241445,1142.0904815407,333.299737676482,2548.07029937429,108_1140
2938,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1144.48900698368,1144.88196889022,300.243460636216,2515.01402233402,108_1140
2939,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1148.58352853008,1148.95589574529,399.412291757013,2399.31705269309,108_1145
2940,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1316.33377814772,1316.70738755654,366.356014716747,1820.83220448844,108_1315
2941,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1725.30243120546,1725.39675841534,415.940430277146,1820.83220448844,108_1725
2942,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1725.43391893493,1725.4990528658,333.299737676482,2085.28242081057,108_1725
2943,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1851.89262593512,1852.2158214356,432.468568797279,2696.82354605548,108_1850
2944,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1852.34625082827,1852.57869756145,465.524845837545,2647.23913049509,108_1850
2945,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1852.68208607275,1852.92098411551,515.109261397944,2713.35168457562,108_1850
2946,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1853.09419216354,1853.35792694831,498.58112287781,2432.37332973336,108_1850
2947,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1853.51994734384,1853.8036395982,597.749953998608,2597.65471493469,108_1850
2948,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1854.03171313797,1854.27908045575,548.165538438209,2647.23913049509,108_1850
2949,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1854.45770689711,1854.77267620142,581.221815478475,2548.07029937429,108_1850
2950,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,1878.37588596008,1878.52265481125,614.278092518741,2399.31705269309,108_1875
2951,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,2542.78947070912,2543.23138199872,713.446923639538,2366.26077565283,108_2540
2952,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,2543.7360297061,2544.1742301205,663.862508079139,2333.20449861256,108_2540
2953,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1002.wav,2544.7590380652,2545.22013606285,696.918785119405,2481.95774529376,108_2540
2954,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,101.283211140494,101.511671020556,515.109261397944,2531.54216085416,113_100
2955,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,104.407968695538,104.590869974655,597.749953998608,2862.10493125681,113_100
2956,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,159.837598324901,159.910407324649,729.975062159671,2944.74562385748,113_160
2957,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,160.344914323512,160.611579878165,729.975062159671,2895.16120829708,113_160
2958,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,160.872791116551,161.165625017654,729.975062159671,2829.04865421655,113_160
2959,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,161.385742240782,161.667665532553,696.918785119405,2829.04865421655,113_160
2960,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,161.809027580563,162.067849765595,713.446923639538,2663.76726901522,113_160
2961,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,162.308499742361,162.595908815423,713.446923639538,2729.87982309575,113_160
2962,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,162.874415056517,163.168652150781,614.278092518741,2696.82354605548,113_160
2963,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,163.701101241594,163.964836026362,581.221815478475,2647.23913049509,113_160
2964,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,164.157098563746,164.443143428634,415.940430277146,2581.12657641455,113_160
2965,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,164.617333742959,164.894128982074,482.052984357678,2531.54216085416,113_160
2966,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,165.055873681105,165.346462950708,498.58112287781,2415.84519121323,113_165
2967,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,165.525251374103,165.760176848096,482.052984357678,2432.37332973336,113_165
2968,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,170.564014440697,170.853570261032,217.602768035552,2415.84519121323,113_170
2969,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,174.0631589746,174.325738044623,399.412291757013,2481.95774529376,113_170
2970,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,176.264896080821,176.500651854823,432.468568797279,2200.9793904515,113_175
2971,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,177.078172687202,177.336699747361,581.221815478475,2399.31705269309,113_175
2972,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,177.591468499711,177.842581024316,564.693676958342,2531.54216085416,113_175
2973,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,178.03131645325,178.334131953103,515.109261397944,2531.54216085416,113_175
2974,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,180.106686872482,180.414207614241,415.940430277146,2267.09194453203,113_180
2975,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,180.595955664721,180.86890769491,564.693676958342,2481.95774529376,113_180
2976,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,181.035158969211,181.278570130096,515.109261397944,2366.26077565283,113_180
2977,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,182.891823393811,183.16190023232,548.165538438209,2217.50752897163,113_180
2978,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,187.09963780949,187.369874069046,515.109261397944,2300.14822157229,113_185
2979,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,187.550498943282,187.801331276148,515.109261397944,2481.95774529376,113_185
2980,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,188.010551055317,188.287635759587,548.165538438209,2448.90146825349,113_185
2981,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,188.433216927401,188.652639637896,515.109261397944,2498.48588381389,113_185
2982,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,188.817003493644,189.119818993498,548.165538438209,2548.07029937429,113_185
2983,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,191.418765151293,191.719182622123,482.052984357678,2382.78891417296,113_190
2984,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,191.884758649561,192.137125617454,465.524845837545,2432.37332973336,113_190
2985,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,193.190286108972,193.47791912247,465.524845837545,2630.71099197495,113_190
2986,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,194.761140109864,195.005152184347,498.58112287781,2581.12657641455,113_190
2987,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,196.036475454688,196.289590602459,333.299737676482,2498.48588381389,113_195
2988,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,196.614762046267,196.875867885357,333.299737676482,2399.31705269309,113_195
2989,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,197.827117869277,198.077298707354,432.468568797279,2498.48588381389,113_195
2990,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,198.326715954202,198.622819936971,382.88415323688,2481.95774529376,113_195
2991,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,202.649091642614,202.933288497759,515.109261397944,2465.42960677362,113_200
2992,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,203.119629194346,203.386459417316,531.637399918076,2614.18285345482,113_200
2993,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,203.60589435822,203.886138104957,531.637399918076,2515.01402233402,113_200
2994,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,203.988592147915,204.27725280763,515.109261397944,2597.65471493469,113_200
2995,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,204.410111318111,204.675781947857,498.58112287781,2647.23913049509,113_200
2996,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,204.818313329173,205.104021239677,482.052984357678,2614.18285345482,113_200
2997,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,207.113322785035,207.417226926045,448.996707317412,2300.14822157229,113_205
2998,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,207.597083445554,207.88738050712,482.052984357678,2564.59843789442,113_205
2999,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,214.640057022619,214.891014697858,333.299737676482,2316.67636009243,113_210
3000,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,216.228697711944,216.496651156596,316.771599156349,2647.23913049509,113_215
3001,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,216.919458986727,217.129490840954,333.299737676482,2548.07029937429,113_215
3002,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,217.877123765018,218.168595770831,300.243460636216,2498.48588381389,113_215
3003,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,218.405388202399,218.641315674544,515.109261397944,2614.18285345482,113_215
3004,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,218.853962951368,219.138109294685,465.524845837545,2614.18285345482,113_215
3005,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,231.326686652817,231.610342317597,432.468568797279,2548.07029937429,113_230
3006,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,237.572842498737,237.864747368412,498.58112287781,2548.07029937429,113_235
3007,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,238.035935361659,238.304684082989,548.165538438209,2696.82354605548,113_235
3008,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,238.452150257023,238.72396235349,515.109261397944,2564.59843789442,113_235
3009,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,238.966598185957,239.237960071943,630.806231038874,2713.35168457562,113_235
3010,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,239.652962515624,239.914423737018,515.109261397944,2614.18285345482,113_235
3011,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,242.354686737156,242.644964886509,366.356014716747,2382.78891417296,113_240
3012,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,244.819469014299,245.108788049122,415.940430277146,2630.71099197495,113_240
3013,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,245.31541804514,245.614189491006,597.749953998608,2630.71099197495,113_245
3014,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,245.767145323547,246.035378634137,597.749953998608,2465.42960677362,113_245
3015,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,246.209381338429,246.506867623276,531.637399918076,2663.76726901522,113_245
3016,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,246.692439667564,246.947080198831,448.996707317412,2729.87982309575,113_245
3017,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,247.087065968729,247.34514476353,531.637399918076,2597.65471493469,113_245
3018,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,247.525423511155,247.782677207078,614.278092518741,2729.87982309575,113_245
3019,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,247.945419296492,248.227953205935,581.221815478475,2663.76726901522,113_245
3020,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,248.412461338006,248.67069698523,531.637399918076,2680.29540753535,113_245
3021,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,254.676642157874,254.997183462568,515.109261397944,2316.67636009243,113_250
3022,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,255.247746360289,255.509881218908,614.278092518741,2515.01402233402,113_255
3023,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,255.737571271955,256.020924651476,548.165538438209,2531.54216085416,113_255
3024,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,256.233335004101,256.502429856205,465.524845837545,2597.65471493469,113_255
3025,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,257.508721661795,257.811515448963,498.58112287781,2647.23913049509,113_255
3026,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,257.961939097989,258.190629616684,531.637399918076,2647.23913049509,113_255
3027,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,258.38264018975,258.656606009707,482.052984357678,2581.12657641455,113_255
3028,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,258.846479747787,259.07803213362,515.109261397944,2630.71099197495,113_255
3029,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,259.20968647724,259.497633650313,482.052984357678,2795.99237717628,113_255
3030,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,259.6312403759,259.917285240788,448.996707317412,2581.12657641455,113_255
3031,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,262.719092476901,263.004240728286,531.637399918076,2663.76726901522,113_260
3032,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,263.224579153281,263.535649013045,415.940430277146,2630.71099197495,113_260
3033,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,263.786215192099,264.018296376861,515.109261397944,2630.71099197495,113_260
3034,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,264.186606995756,264.456806658348,498.58112287781,2812.52051569641,113_260
3035,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,264.633952758947,264.871064157569,432.468568797279,2614.18285345482,113_260
3036,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,265.031809339386,265.29897338143,498.58112287781,2729.87982309575,113_265
3037,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,266.441870798446,266.689690639588,498.58112287781,2614.18285345482,113_265
3038,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,267.521734493607,267.812460632424,432.468568797279,2663.76726901522,113_265
3039,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,268.039666380896,268.355065918897,465.524845837545,2812.52051569641,113_265
3040,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,268.607154420403,268.861794951671,515.109261397944,2729.87982309575,113_265
3041,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,269.654452603621,269.929727085003,482.052984357678,2515.01402233402,113_265
3042,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,270.170241326054,270.459399723049,564.693676958342,2448.90146825349,113_270
3043,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,270.650538420762,270.93817143426,548.165538438209,2614.18285345482,113_270
3044,/media/msi/TOSHIBA EXT/2019/Audios/BD/Naranja/1007.wav,271.171944279139,271.443554826563,597.749953998608,2614.18285345482,113_270
